name,height,weight,reach,slpm,str_acc_%,sapm,str_def_%,td_avg,td_acc_%,td_def_%,sub_avg,stance,cluster
Scott Smith,182.88,185.0,70.0,1.9,27,5.87,50,0.12,6,58,0.5,Orthodox,1
Stevie Lynch,177.8,170.0,71.74689860394038,2.47,25,7.06,41,0.0,0,0,0.0,Orthodox,1
Pete Spratt,175.26,170.0,70.69057114589056,1.63,48,1.33,55,0.3,100,46,0.3,Orthodox,2
Chad Reiner,180.34,170.0,72.8032260619902,0.53,20,1.97,46,0.99,33,25,2.0,Orthodox,3
Sean Salmon,177.8,185.0,71.74689860394038,1.49,33,2.03,65,4.06,50,0,0.0,Unorthodox,1
Elvis Sinosic,190.5,205.0,77.0,1.13,37,4.6,53,0.0,0,0,1.2,Orthodox,3
Assuerio Silva,177.8,241.0,71.74689860394038,1.42,46,4.2,54,2.66,34,25,1.8,Orthodox,3
David Lee,177.8,155.0,71.74689860394038,1.49,50,3.31,42,0.0,0,50,0.0,Orthodox,1
Victor Valimaki,182.88,205.0,73.85955352004002,3.94,30,2.99,67,0.9,14,0,0.0,Orthodox,1
Brad Imes,200.66,265.0,81.25384572638879,2.73,31,4.24,49,1.72,71,0,1.0,Orthodox,3
Josh Haynes,175.26,170.0,70.69057114589056,1.25,22,4.03,52,0.94,18,42,0.0,Orthodox,1
Dokonjonosuke Mishima,170.18,155.0,68.57791622979092,1.06,41,1.22,52,2.47,40,25,1.4,Unorthodox,3
Drew Fickett,177.8,155.0,70.0,2.33,41,2.29,57,1.3,35,30,2.2,Orthodox,3
Rex Holman,190.5,205.0,77.0285358941895,2.75,34,7.25,40,0.0,0,100,0.0,Unorthodox,1
Sam Hoger,187.96,205.0,75.97220843613968,1.07,25,2.25,57,1.12,38,29,1.3,Orthodox,3
Chris Price,187.96,185.0,75.97220843613968,1.44,66,2.59,48,0.0,0,33,2.2,Unorthodox,3
Ross Pointon,172.72,170.0,69.63424368784074,2.62,23,2.77,58,1.19,100,0,0.0,Orthodox,1
Marcio Cruz,193.04,232.0,78.08486335223932,2.92,46,1.51,68,0.53,7,37,1.6,Orthodox,3
Jeff Joslin,182.88,170.0,73.85955352004002,2.17,39,1.57,65,0.5,33,64,0.5,Orthodox,1
Shonie Carter,177.8,170.0,71.74689860394038,1.62,36,2.32,47,0.75,66,75,0.0,Unorthodox,2
Dave Menne,177.8,170.0,71.74689860394038,1.84,44,1.99,42,0.46,50,57,2.5,Orthodox,3
Logan Clark,187.96,185.0,75.97220843613968,2.2,54,1.49,53,0.31,100,30,2.1,Orthodox,3
Steve Byrnes,182.88,170.0,73.85955352004002,1.2,51,2.67,27,3.0,60,0,4.0,Orthodox,3
Jeff Monson,175.26,247.0,74.0,0.97,30,2.87,59,1.06,12,66,0.7,Orthodox,3
Sherman Pendergarst,185.42000000000002,235.0,74.91588097808986,1.23,36,3.08,16,4.62,100,0,0.0,Orthodox,1
Josh Shockman,193.04,235.0,78.08486335223932,0.87,32,0.87,58,0.0,0,23,0.0,Unorthodox,1
Edwin DeWees,185.42000000000002,185.0,74.91588097808986,1.53,33,6.19,39,2.18,66,0,3.3,Orthodox,3
Jeremy Jackson,177.8,170.0,71.74689860394038,0.71,27,2.03,25,1.52,40,58,0.0,Orthodox,1
Gideon Ray,177.8,185.0,71.74689860394038,2.08,40,2.58,53,1.49,100,0,0.0,Unorthodox,1
Justin James,177.8,155.0,71.74689860394038,1.34,36,2.68,50,0.0,0,50,1.6,Orthodox,3
Ken Shamrock,185.42000000000002,205.0,72.0,1.47,46,4.3,39,0.94,60,44,2.5,Orthodox,3
Crafton Wallace,182.88,185.0,73.85955352004002,1.55,44,2.36,47,0.0,0,42,0.0,Orthodox,1
Mario Neto,182.88,229.0,73.85955352004002,1.89,50,1.89,70,2.84,100,0,0.0,Orthodox,2
Danny Abbadi,180.34,155.0,72.8032260619902,3.29,38,4.41,57,0.0,0,77,0.0,Orthodox,1
Rob MacDonald,190.5,205.0,78.0,1.8,50,2.04,46,7.19,80,80,5.4,Orthodox,3
Wes Combs,187.96,205.0,75.97220843613968,2.14,48,4.73,45,0.0,0,0,0.0,Orthodox,1
Cory Walmsley,182.88,205.0,73.85955352004002,0.79,100,1.18,50,0.0,0,0,0.0,Orthodox,1
Yuki Sasaki,187.96,185.0,75.97220843613968,1.09,43,1.2,57,0.43,100,66,0.0,Orthodox,2
Jason Von Flue,182.88,170.0,73.85955352004002,1.89,36,3.23,52,0.62,16,58,1.5,Orthodox,3
Kristof Midoux,185.42000000000002,220.0,74.91588097808986,0.7,43,2.89,49,0.0,0,0,0.0,Orthodox,1
Sammy Morgan,177.8,170.0,71.74689860394038,1.05,22,3.74,40,1.43,20,0,0.5,Orthodox,1
Dan Christison,203.2,265.0,82.31017318443861,4.23,51,3.88,54,0.0,0,37,1.1,Orthodox,3
Joe Jordan,167.64000000000001,155.0,67.5215887717411,1.85,25,4.27,59,0.0,0,66,0.0,Orthodox,1
Gilbert Aldana,185.42000000000002,250.0,74.91588097808986,2.91,54,6.26,26,2.57,40,33,0.0,Orthodox,1
Branden Lee Hinkle,190.5,235.0,77.0285358941895,2.61,69,3.91,26,4.34,57,66,4.3,Orthodox,3
Kristian Rothaermel,182.88,205.0,73.85955352004002,0.75,50,2.49,41,0.0,0,0,0.0,Unorthodox,1
Justin Levens,180.34,185.0,72.8032260619902,1.24,47,3.15,37,1.69,50,33,5.1,Orthodox,3
Solomon Hutcherson,180.34,185.0,72.8032260619902,2.59,39,2.59,64,3.53,100,0,0.0,Unorthodox,2
Royce Gracie,185.42000000000002,175.0,74.91588097808986,0.88,41,1.13,37,0.0,0,66,0.8,Unorthodox,3
Fabiano Scherner,190.5,257.0,77.0285358941895,1.31,31,3.2,38,1.09,33,40,0.0,Orthodox,1
Rick Davis,175.26,155.0,70.69057114589056,3.09,50,6.19,64,0.0,0,0,0.0,Orthodox,1
Nick Thompson,185.42000000000002,170.0,74.0,1.87,42,1.8,49,1.06,100,35,2.6,Orthodox,3
David Terrell,185.42000000000002,185.0,74.91588097808986,2.34,63,2.71,37,5.54,50,0,5.5,Unorthodox,3
Derrick Noble,175.26,170.0,70.69057114589056,6.21,40,3.79,59,0.0,0,0,0.0,Unorthodox,1
Ansar Chalangov,175.26,170.0,70.69057114589056,0.68,66,1.69,54,0.0,0,0,7.6,Orthodox,3
Trevor Prangley,185.42000000000002,185.0,75.0,2.59,60,2.02,48,3.38,55,74,1.0,Orthodox,3
Steve Vigneault,177.8,185.0,71.74689860394038,2.19,28,5.75,44,0.0,0,100,0.0,Orthodox,1
Tom Murphy,187.96,227.0,75.97220843613968,2.5,71,0.17,84,7.51,85,0,2.5,Unorthodox,3
Icho Larenas,190.5,235.0,77.0285358941895,0.17,15,2.5,28,0.0,0,14,0.0,Orthodox,1
Justin Eilers,185.42000000000002,235.0,74.91588097808986,2.86,43,5.66,49,0.82,25,50,0.0,Orthodox,1
Mike van Arsdale,187.96,205.0,75.97220843613968,1.52,41,1.91,41,1.06,14,37,0.0,Unorthodox,1
Mike Whitehead,185.42000000000002,205.0,74.91588097808986,1.62,33,2.36,59,3.59,43,77,0.3,Orthodox,2
Alex Karalexis,172.72,155.0,66.0,2.57,42,2.39,54,2.7,45,86,0.9,Orthodox,3
Kevin Jordan,190.5,245.0,77.0285358941895,2.0,40,1.91,55,0.0,0,77,0.6,Orthodox,3
Jeff Newton,187.96,205.0,75.97220843613968,0.28,20,1.41,52,0.0,0,0,8.5,Unorthodox,3
Kit Cope,182.88,170.0,73.85955352004002,1.18,52,2.12,35,0.0,0,50,3.5,Orthodox,3
Kerry Schall,187.96,265.0,75.97220843613968,0.94,11,4.84,63,0.0,0,0,0.0,Orthodox,1
Sean Gannon,190.5,265.0,77.0285358941895,0.0,0,6.38,28,0.0,0,50,0.0,Unorthodox,1
Keigo Kunihara,182.88,235.0,73.85955352004002,0.17,10,1.99,57,4.97,40,100,2.5,Orthodox,3
Ron Faircloth,175.26,205.0,70.69057114589056,0.39,40,8.9,42,0.0,0,0,0.0,Orthodox,1
Tra Telligman,187.96,233.0,75.97220843613968,1.83,35,3.02,56,0.87,100,80,0.0,Orthodox,2
Brian Gassaway,185.42000000000002,170.0,74.91588097808986,0.34,26,3.65,44,0.0,0,42,0.0,Orthodox,1
Matt Lindland,182.88,185.0,74.0,2.62,50,1.56,52,3.01,48,60,1.3,Unorthodox,3
Bill Mahood,190.5,200.0,77.0285358941895,1.54,85,3.59,17,0.0,0,0,3.9,Orthodox,3
Koji Oishi,172.72,170.0,69.63424368784074,1.43,9,17.86,43,0.0,0,0,0.0,Orthodox,1
Travis Wiuff,190.5,205.0,77.0285358941895,0.48,30,4.03,41,4.84,57,44,1.2,Orthodox,3
John Marsh,182.88,265.0,73.85955352004002,0.83,42,2.23,40,0.43,100,54,0.4,Orthodox,2
Bobby Southworth,187.96,205.0,75.97220843613968,0.99,39,1.38,65,3.98,78,64,1.3,Orthodox,3
Jason Thacker,177.8,185.0,71.74689860394038,0.63,33,17.05,32,0.0,0,0,0.0,Orthodox,1
Chris Sanford,180.34,185.0,72.8032260619902,0.23,50,3.22,17,0.0,0,0,3.5,Orthodox,3
Lodune Sincaid,175.26,185.0,70.69057114589056,2.72,42,6.17,57,0.0,0,75,0.0,Orthodox,1
Alex Schoenauer,190.5,185.0,77.0285358941895,1.22,40,2.27,42,0.0,0,22,4.9,Orthodox,3
Josh Rafferty,182.88,170.0,73.85955352004002,0.6,33,3.6,50,0.0,0,0,9.0,Orthodox,3
Mike Kyle,193.04,205.0,77.0,3.93,51,3.35,49,1.33,62,50,0.8,Orthodox,3
Renato Verissimo,185.42000000000002,170.0,74.91588097808986,0.92,48,1.87,47,1.46,30,50,2.5,Orthodox,3
Tony Fryklund,182.88,185.0,73.85955352004002,3.49,39,6.5,43,0.0,0,66,0.5,Orthodox,1
Vernon White,182.88,205.0,73.85955352004002,2.11,38,2.2,54,0.88,28,44,0.0,Unorthodox,1
Ronald Jhun,180.34,170.0,72.8032260619902,1.45,57,3.01,50,1.81,100,100,0.0,Orthodox,2
Kimo Leopoldo,190.5,235.0,77.0285358941895,0.76,83,2.12,30,4.55,100,0,2.3,Orthodox,3
Curtis Stout,185.42000000000002,185.0,74.91588097808986,0.69,67,3.2,29,0.0,0,20,0.0,Unorthodox,1
Tiki Ghosn,177.8,170.0,71.74689860394038,2.78,46,2.94,58,0.41,50,61,0.0,Orthodox,2
Wesley Correira,190.5,260.0,77.0285358941895,2.6,36,8.8,40,0.0,0,90,0.0,Orthodox,1
Wes Sims,208.28,260.0,84.42282810053827,0.98,51,2.95,37,0.0,0,40,2.3,Orthodox,3
Jonathan Wiezorek,190.5,250.0,77.0285358941895,1.27,58,5.47,31,1.91,20,0,0.0,Unorthodox,1
Wade Shipp,190.5,245.0,77.0285358941895,4.29,86,2.14,0,0.0,0,75,0.0,Orthodox,1
Genki Sudo,175.26,155.0,70.69057114589056,1.55,39,2.23,33,3.58,60,50,4.2,Orthodox,3
Carlos Newton,175.26,170.0,70.69057114589056,0.65,41,1.55,44,2.47,70,43,0.9,Orthodox,3
Lee Murray,190.5,185.0,77.0285358941895,0.36,15,3.28,32,0.9,100,42,1.8,Orthodox,3
Falaniko Vitale,177.8,185.0,71.74689860394038,1.88,49,3.68,47,0.72,33,86,0.0,Orthodox,2
David Abbott,182.88,265.0,73.85955352004002,1.35,30,3.55,38,1.07,33,66,0.0,Unorthodox,1
Pedro Rizzo,185.42000000000002,241.0,74.91588097808986,1.93,34,3.02,50,0.26,28,78,0.0,Orthodox,1
Ricco Rodriguez,193.04,265.0,78.08486335223932,1.85,51,1.15,61,2.3,39,40,1.0,Orthodox,3
Keith Rockel,182.88,185.0,73.85955352004002,1.13,73,0.21,66,4.63,75,100,4.6,Orthodox,3
Chris Liguori,175.26,185.0,70.69057114589056,0.29,33,1.44,0,0.0,0,50,0.0,Orthodox,1
Nick Agallar,172.72,155.0,69.63424368784074,0.69,11,4.56,42,0.0,0,0,0.0,Orthodox,1
Gan McGee,208.28,265.0,84.42282810053827,2.2,29,2.31,59,0.65,25,83,0.0,Orthodox,1
Dave Strasser,177.8,170.0,71.74689860394038,3.04,45,1.88,59,0.72,33,33,0.0,Orthodox,1
Gerald Strebendt,175.26,155.0,70.69057114589056,0.0,0,4.0,38,0.0,0,0,16.4,Orthodox,3
Ian Freeman,180.34,225.0,72.8032260619902,2.54,48,3.11,44,1.44,40,80,0.7,Orthodox,3
Eddie Ruiz,170.18,155.0,68.57791622979092,0.2,25,1.4,47,2.0,12,0,0.0,Orthodox,1
Romie Aram,177.8,170.0,71.74689860394038,1.8,35,2.83,50,2.5,62,83,0.0,Orthodox,2
Sean Alvarez,182.88,235.0,73.85955352004002,0.89,37,3.25,47,0.0,0,0,0.0,Orthodox,1
Richard Crunkilton,170.18,155.0,68.57791622979092,1.72,41,1.45,58,4.08,61,65,1.3,Orthodox,3
Mark Weir,187.96,185.0,75.97220843613968,1.54,56,2.5,38,0.8,50,25,2.4,Unorthodox,3
Alexandre Dantas,187.96,238.0,75.97220843613968,0.21,25,1.87,60,0.0,0,0,3.1,Orthodox,3
Gil Castillo,175.26,170.0,70.69057114589056,0.6,45,2.22,44,3.33,45,50,0.0,Unorthodox,2
Phillip Miller,180.34,185.0,72.8032260619902,1.61,54,1.93,50,3.62,25,100,0.6,Orthodox,3
Benji Radach,177.8,185.0,71.74689860394038,2.62,49,2.31,51,1.06,41,71,0.4,Orthodox,2
Eugene Jackson,172.72,185.0,69.63424368784074,2.19,33,3.44,32,1.91,71,16,2.3,Orthodox,3
Leigh Remedios,170.18,155.0,68.57791622979092,0.75,41,1.36,68,0.0,0,33,0.0,Orthodox,1
James Zikic,187.96,205.0,75.97220843613968,1.47,35,1.6,44,0.5,25,74,0.5,Orthodox,1
Chris Haseman,180.34,205.0,72.8032260619902,0.93,70,4.67,28,0.0,0,40,2.0,Orthodox,3
Nick Serra,175.26,170.0,70.69057114589056,0.0,0,1.73,43,1.0,10,0,2.0,Orthodox,3
Zach Light,172.72,170.0,69.63424368784074,0.81,33,1.9,48,1.36,100,0,0.0,Orthodox,1
Steve Berger,180.34,170.0,72.8032260619902,1.0,27,3.26,36,0.84,40,16,1.7,Orthodox,3
Rodrigo Ruas,177.8,185.0,71.74689860394038,1.28,35,7.0,41,0.0,0,0,0.0,Orthodox,1
Joao Pierini,185.42000000000002,155.0,74.91588097808986,0.76,14,4.56,33,0.0,0,0,0.0,Unorthodox,1
Murilo Bustamante,187.96,183.0,75.97220843613968,1.33,32,1.9,60,2.46,33,54,1.2,Orthodox,3
Tsuyoshi Kohsaka,180.34,225.0,72.8032260619902,1.88,38,4.41,54,1.32,20,33,0.4,Orthodox,1
Paul Creighton,167.64000000000001,155.0,67.5215887717411,0.72,75,4.65,30,5.37,37,0,0.0,Unorthodox,1
Amar Suloev,175.26,183.0,70.69057114589056,1.98,37,2.19,70,0.27,100,88,0.3,Orthodox,2
Andrei Semenov,182.88,185.0,73.85955352004002,0.78,15,2.44,60,1.74,80,55,0.4,Orthodox,2
Hayato Sakurai,170.18,168.0,68.57791622979092,2.45,49,1.94,59,1.87,69,56,0.3,Orthodox,2
Pat Miletich,177.8,170.0,71.74689860394038,1.79,45,1.66,63,1.96,100,54,1.0,Orthodox,3
Pete Williams,190.5,235.0,77.0285358941895,0.61,62,2.77,40,1.84,40,16,0.9,Orthodox,3
Kelly Dullanty,172.72,155.0,69.63424368784074,0.0,0,0.67,75,0.0,0,66,0.0,Orthodox,1
Jutaro Nakao,175.26,170.0,70.69057114589056,0.53,38,1.06,44,0.38,50,56,0.0,Unorthodox,1
Kevin Randleman,177.8,205.0,71.74689860394038,1.26,54,1.12,57,2.0,56,30,0.8,Orthodox,3
Chris Brennan,172.72,170.0,69.63424368784074,0.6,40,0.97,50,0.0,0,25,2.1,Orthodox,3
Bobby Hoffman,187.96,245.0,75.97220843613968,2.02,70,1.32,19,1.17,50,0,1.2,Orthodox,3
Homer Moore,177.8,205.0,71.74689860394038,0.68,50,0.68,0,5.07,66,0,0.0,Orthodox,1
Roberto Traven,190.5,227.0,77.0285358941895,0.92,50,2.77,57,0.0,0,0,0.0,Orthodox,1
Fabiano Iha,172.72,155.0,69.63424368784074,1.73,47,2.49,42,2.88,40,50,2.9,Orthodox,3
Semmy Schilt,208.28,265.0,84.42282810053827,1.2,50,1.31,53,0.0,0,47,1.1,Orthodox,3
Yuki Kondo,180.34,183.0,72.8032260619902,1.14,42,2.57,51,0.76,41,37,0.5,Unorthodox,1
Paul Rodriguez,170.18,155.0,68.57791622979092,0.84,100,1.68,68,0.0,0,50,0.0,Orthodox,1
Joey Gilbert,180.34,155.0,72.8032260619902,0.61,42,4.44,31,0.0,0,0,0.0,Orthodox,1
Phil Johns,157.48,170.0,63.29627893954178,1.2,66,1.8,50,0.0,0,50,0.0,Unorthodox,1
Mark Robinson,182.88,265.0,73.85955352004002,0.0,0,5.8,13,0.0,0,0,0.0,Orthodox,1
Kenichi Yamamoto,182.88,170.0,73.85955352004002,0.3,46,1.93,38,0.0,0,10,0.3,Orthodox,1
Yoji Anjo,180.34,205.0,72.8032260619902,0.0,0,3.13,25,0.0,0,0,0.0,Orthodox,1
Daiju Takase,182.88,170.0,73.85955352004002,0.49,30,1.64,47,0.84,17,21,1.2,Unorthodox,3
Lance Gibson,175.26,185.0,70.69057114589056,1.21,75,6.44,20,0.0,0,0,0.0,Orthodox,1
Maurice Smith,187.96,221.0,75.97220843613968,0.41,46,0.47,60,0.89,50,20,0.9,Orthodox,3
Aaron Brink,190.5,205.0,77.0285358941895,3.49,42,5.71,57,0.0,0,0,0.0,Orthodox,1
John Lewis,182.88,155.0,73.85955352004002,0.0,0,4.0,66,0.0,0,0,0.0,Unorthodox,1
Mark Hughes,175.26,205.0,70.69057114589056,0.9,47,0.4,42,3.0,50,0,4.5,Unorthodox,3
Alex Stiebling,187.96,205.0,75.97220843613968,1.77,42,1.45,52,0.35,66,66,0.7,Unorthodox,3
Ben Earwood,172.72,170.0,69.63424368784074,0.5,55,0.2,33,3.0,100,0,0.0,Orthodox,2
Dan Severn,187.96,250.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Laverne Clark,180.34,170.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Tedd Williams,185.42000000000002,275.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Tim Lajcik,185.42000000000002,225.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Brad Gumm,180.34,170.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
CJ Fernandes,187.96,170.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Tyrone Roberts,175.26,185.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
David Dodd,187.96,200.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Amaury Bitetti,175.26,185.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Alex Andrade,180.34,200.0,72.8032260619902,0.2,36,2.6,53,0.0,0,25,0.8,Orthodox,3
Marcelo Aguiar,177.8,170.0,71.74689860394038,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Joao Roque,167.64000000000001,155.0,67.5215887717411,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Nate Schroeder,185.42000000000002,230.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Adrian Serrano,172.72,170.0,69.63424368784074,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Sanae Kikuta,175.26,200.0,70.69057114589056,0.7,45,0.9,52,1.6,63,25,1.8,Orthodox,3
Ron Waterman,187.96,280.0,75.97220843613968,0.84,50,1.37,42,4.19,69,50,2.8,Orthodox,3
Satoshi Honma,185.42000000000002,205.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Ikuhisa Minowa,175.26,181.0,70.69057114589056,0.88,40,1.66,49,1.82,41,5,1.9,Orthodox,3
Joe Slick,182.88,199.0,73.85955352004002,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Steve Judson,180.34,230.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Jermaine Andre,170.18,200.0,68.57791622979092,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Bob Cook,175.26,170.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
David Velasquez,165.1,145.0,66.46526131369126,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Scott Adams,182.88,225.0,73.85955352004002,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Katsuhisa Fujii,182.88,205.0,73.85955352004002,4.0,50,4.43,64,2.14,25,50,2.1,Orthodox,3
Jason DeLucia,180.34,190.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Keiichiro Yamamiya,180.34,185.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Masutatsu Yano,175.26,198.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Frank Shamrock,177.8,185.0,71.74689860394038,4.75,53,4.66,57,0.35,50,37,1.1,Orthodox,3
Jason Godsey,187.96,230.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Brad Kohler,175.26,220.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Paul Jones,175.26,199.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Valeri Ignatov,175.26,170.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Lowell Anderson,167.64000000000001,160.0,67.5215887717411,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Alfonso Alcarez,160.02,145.0,64.35260639759161,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Marco Ruas,185.42000000000002,210.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Andre Pederneiras,172.72,155.0,69.63424368784074,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Flavio Luiz Moura,180.34,183.0,72.8032260619902,0.67,16,0.0,0,0.0,0,0,0.0,Unorthodox,1
Royce Alger,177.8,199.0,71.74689860394038,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Andre Roberts,187.96,345.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Travis Fulton,182.88,240.0,73.85955352004002,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Bas Rutten,185.42000000000002,205.0,74.91588097808986,5.59,61,2.06,79,0.0,0,0,0.0,Orthodox,1
Tony Petarra,180.34,196.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Marcelo Mello,170.18,170.0,68.57791622979092,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
David Roberts,185.42000000000002,170.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Chris Condo,182.88,335.0,73.85955352004002,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Guy Mezger,185.42000000000002,200.0,74.91588097808986,2.3,32,1.36,72,0.39,50,88,0.0,Orthodox,2
Gary Goodridge,190.5,249.0,77.0285358941895,1.84,56,2.14,48,0.4,100,53,0.8,Orthodox,3
Sione Latu,182.88,215.0,73.85955352004002,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Joey Roberts,187.96,200.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Jorge Patino,172.72,170.0,69.63424368784074,1.33,30,3.14,53,0.54,25,50,0.0,Orthodox,1
Jerry Bohlander,180.34,199.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Mikey Burnett,167.64000000000001,170.0,67.5215887717411,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Townsend Saunders,165.1,170.0,66.46526131369126,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Darrel Gholar,172.72,194.0,69.63424368784074,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Frank Caracci,178.34142914816312,169.1907258064516,71.97206650779599,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
John Lober,180.34,199.0,72.8032260619902,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Ebenezer Fontes Braga,182.88,199.0,73.85955352004002,2.42,50,0.42,71,0.0,0,90,0.6,Orthodox,3
Tulio Palhares,178.34142914816312,180.0,71.97206650779599,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Adriano Santos,178.34142914816312,169.1907258064516,71.97206650779599,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Cesar Marscucci,178.34142914816312,169.1907258064516,71.97206650779599,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Paulo Santos,178.34142914816312,169.1907258064516,71.97206650779599,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Hugo Duarte,182.88,240.0,73.85955352004002,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Joe Pardo,185.42000000000002,210.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Bob Gilstrap,190.5,200.0,77.0285358941895,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Allan Goes,182.88,205.0,73.85955352004002,0.64,52,1.35,41,1.75,40,0,2.6,Orthodox,3
Harry Moskowitz,195.58,275.0,79.14119081028915,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Noe Hernandez,178.34142914816312,169.1907258064516,71.97206650779599,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Igor Zinoviev,185.42000000000002,199.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Kevin Jackson,177.8,199.0,71.74689860394038,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Eugenio Tadeu,172.72,160.0,69.63424368784074,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Courtney Turner,187.96,170.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Josh Stuart,175.26,160.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Kazushi Sakuraba,182.88,185.0,73.85955352004002,1.26,41,2.03,51,1.26,31,48,1.7,Unorthodox,3
Marcus Silveira,190.5,242.0,77.0285358941895,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Joe Charles,185.42000000000002,260.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Mark Kerr,190.5,266.0,77.0285358941895,0.28,41,0.89,28,2.92,77,0,0.4,Unorthodox,1
Dwayne Cason,177.8,212.0,71.74689860394038,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Dave Beneteau,187.96,250.0,75.97220843613968,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Carlos Barreto,193.04,230.0,78.08486335223932,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Greg Stott,170.18,220.0,68.57791622979092,0.0,0,0.0,0,0.0,0,0,0.0,Unorthodox,1
Houston Dorr,185.42000000000002,210.0,74.91588097808986,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Alex Hunter,175.26,226.0,70.69057114589056,0.0,0,0.0,0,0.0,0,0,0.0,Orthodox,1
Dan Bobish,187.96,345.0,75.97220843613968,2.06,44,1.74,34,2.44,42,0,1.6,Unorthodox,3
